"sha256","duplicate_count","original_path","file_size"
"A3C03BC4AA1917CBCE14EC0D8845AC94CB4FC778D56AD681ECA750A83E2C4A34","14","addintional info to add\impeccable-main\.opencode\skills\impeccable\scripts\detector\engines\browser\detect-url.mjs","8733"
"A3C03BC4AA1917CBCE14EC0D8845AC94CB4FC778D56AD681ECA750A83E2C4A34","14","addintional info to add\impeccable-main\.pi\skills\impeccable\scripts\detector\engines\browser\detect-url.mjs","8733"
"A3C03BC4AA1917CBCE14EC0D8845AC94CB4FC778D56AD681ECA750A83E2C4A34","14","addintional info to add\impeccable-main\.qoder\skills\impeccable\scripts\detector\engines\browser\detect-url.mjs","8733"
"A3C03BC4AA1917CBCE14EC0D8845AC94CB4FC778D56AD681ECA750A83E2C4A34","14","addintional info to add\impeccable-main\.rovodev\skills\impeccable\scripts\detector\engines\browser\detect-url.mjs","8733"
"A3C03BC4AA1917CBCE14EC0D8845AC94CB4FC778D56AD681ECA750A83E2C4A34","14","addintional info to add\impeccable-main\.trae\skills\impeccable\scripts\detector\engines\browser\detect-url.mjs","8733"
"A3C03BC4AA1917CBCE14EC0D8845AC94CB4FC778D56AD681ECA750A83E2C4A34","14","addintional info to add\impeccable-main\.trae-cn\skills\impeccable\scripts\detector\engines\browser\detect-url.mjs","8733"
"A3C03BC4AA1917CBCE14EC0D8845AC94CB4FC778D56AD681ECA750A83E2C4A34","14","addintional info to add\impeccable-main\cli\engine\engines\browser\detect-url.mjs","8733"
"A3C03BC4AA1917CBCE14EC0D8845AC94CB4FC778D56AD681ECA750A83E2C4A34","14","addintional info to add\impeccable-main\plugin\skills\impeccable\scripts\detector\engines\browser\detect-url.mjs","8733"
"8C7F05FA5354EABC7D89F786BC646C2E59597A6B84960A74952E0F82C75DE659","14","addintional info to add\impeccable-main\.agents\skills\impeccable\scripts\detector\engines\regex\detect-text.mjs","18729"
"8C7F05FA5354EABC7D89F786BC646C2E59597A6B84960A74952E0F82C75DE659","14","addintional info to add\impeccable-main\.claude\skills\impeccable\scripts\detector\engines\regex\detect-text.mjs","18729"
"8C7F05FA5354EABC7D89F786BC646C2E59597A6B84960A74952E0F82C75DE659","14","addintional info to add\impeccable-main\.cursor\skills\impeccable\scripts\detector\engines\regex\detect-text.mjs","18729"
"8C7F05FA5354EABC7D89F786BC646C2E59597A6B84960A74952E0F82C75DE659","14","addintional info to add\impeccable-main\.gemini\skills\impeccable\scripts\detector\engines\regex\detect-text.mjs","18729"
"8C7F05FA5354EABC7D89F786BC646C2E59597A6B84960A74952E0F82C75DE659","14","addintional info to add\impeccable-main\.github\skills\impeccable\scripts\detector\engines\regex\detect-text.mjs","18729"
"8C7F05FA5354EABC7D89F786BC646C2E59597A6B84960A74952E0F82C75DE659","14","addintional info to add\impeccable-main\.kiro\skills\impeccable\scripts\detector\engines\regex\detect-text.mjs","18729"
"8C7F05FA5354EABC7D89F786BC646C2E59597A6B84960A74952E0F82C75DE659","14","addintional info to add\impeccable-main\.opencode\skills\impeccable\scripts\detector\engines\regex\detect-text.mjs","18729"
"8C7F05FA5354EABC7D89F786BC646C2E59597A6B84960A74952E0F82C75DE659","14","addintional info to add\impeccable-main\.pi\skills\impeccable\scripts\detector\engines\regex\detect-text.mjs","18729"
"8C7F05FA5354EABC7D89F786BC646C2E59597A6B84960A74952E0F82C75DE659","14","addintional info to add\impeccable-main\.qoder\skills\impeccable\scripts\detector\engines\regex\detect-text.mjs","18729"
"8C7F05FA5354EABC7D89F786BC646C2E59597A6B84960A74952E0F82C75DE659","14","addintional info to add\impeccable-main\.rovodev\skills\impeccable\scripts\detector\engines\regex\detect-text.mjs","18729"
"8C7F05FA5354EABC7D89F786BC646C2E59597A6B84960A74952E0F82C75DE659","14","addintional info to add\impeccable-main\.trae\skills\impeccable\scripts\detector\engines\regex\detect-text.mjs","18729"
"8C7F05FA5354EABC7D89F786BC646C2E59597A6B84960A74952E0F82C75DE659","14","addintional info to add\impeccable-main\.trae-cn\skills\impeccable\scripts\detector\engines\regex\detect-text.mjs","18729"
"8C7F05FA5354EABC7D89F786BC646C2E59597A6B84960A74952E0F82C75DE659","14","addintional info to add\impeccable-main\cli\engine\engines\regex\detect-text.mjs","18729"
"8C7F05FA5354EABC7D89F786BC646C2E59597A6B84960A74952E0F82C75DE659","14","addintional info to add\impeccable-main\plugin\skills\impeccable\scripts\detector\engines\regex\detect-text.mjs","18729"
"855ABD7B565BF97289586257C0B2BA51ACBC1945223BA6888A3F9148CCB3136E","14","addintional info to add\impeccable-main\.agents\skills\impeccable\scripts\detector\engines\static-html\css-cascade.mjs","32444"
"855ABD7B565BF97289586257C0B2BA51ACBC1945223BA6888A3F9148CCB3136E","14","addintional info to add\impeccable-main\.claude\skills\impeccable\scripts\detector\engines\static-html\css-cascade.mjs","32444"
"855ABD7B565BF97289586257C0B2BA51ACBC1945223BA6888A3F9148CCB3136E","14","addintional info to add\impeccable-main\.cursor\skills\impeccable\scripts\detector\engines\static-html\css-cascade.mjs","32444"
"855ABD7B565BF97289586257C0B2BA51ACBC1945223BA6888A3F9148CCB3136E","14","addintional info to add\impeccable-main\.gemini\skills\impeccable\scripts\detector\engines\static-html\css-cascade.mjs","32444"
"855ABD7B565BF97289586257C0B2BA51ACBC1945223BA6888A3F9148CCB3136E","14","addintional info to add\impeccable-main\.github\skills\impeccable\scripts\detector\engines\static-html\css-cascade.mjs","32444"
"855ABD7B565BF97289586257C0B2BA51ACBC1945223BA6888A3F9148CCB3136E","14","addintional info to add\impeccable-main\.kiro\skills\impeccable\scripts\detector\engines\static-html\css-cascade.mjs","32444"
"855ABD7B565BF97289586257C0B2BA51ACBC1945223BA6888A3F9148CCB3136E","14","addintional info to add\impeccable-main\.opencode\skills\impeccable\scripts\detector\engines\static-html\css-cascade.mjs","32444"
"855ABD7B565BF97289586257C0B2BA51ACBC1945223BA6888A3F9148CCB3136E","14","addintional info to add\impeccable-main\.pi\skills\impeccable\scripts\detector\engines\static-html\css-cascade.mjs","32444"
"855ABD7B565BF97289586257C0B2BA51ACBC1945223BA6888A3F9148CCB3136E","14","addintional info to add\impeccable-main\.qoder\skills\impeccable\scripts\detector\engines\static-html\css-cascade.mjs","32444"
"855ABD7B565BF97289586257C0B2BA51ACBC1945223BA6888A3F9148CCB3136E","14","addintional info to add\impeccable-main\.rovodev\skills\impeccable\scripts\detector\engines\static-html\css-cascade.mjs","32444"
"855ABD7B565BF97289586257C0B2BA51ACBC1945223BA6888A3F9148CCB3136E","14","addintional info to add\impeccable-main\.trae\skills\impeccable\scripts\detector\engines\static-html\css-cascade.mjs","32444"
"855ABD7B565BF97289586257C0B2BA51ACBC1945223BA6888A3F9148CCB3136E","14","addintional info to add\impeccable-main\.trae-cn\skills\impeccable\scripts\detector\engines\static-html\css-cascade.mjs","32444"
"855ABD7B565BF97289586257C0B2BA51ACBC1945223BA6888A3F9148CCB3136E","14","addintional info to add\impeccable-main\cli\engine\engines\static-html\css-cascade.mjs","32444"
"855ABD7B565BF97289586257C0B2BA51ACBC1945223BA6888A3F9148CCB3136E","14","addintional info to add\impeccable-main\plugin\skills\impeccable\scripts\detector\engines\static-html\css-cascade.mjs","32444"
"C2BA5814A6EAFE7AFA3C516A5224734C7A1B7B709C6286D3C412E181925E01A6","14","addintional info to add\impeccable-main\.agents\skills\impeccable\scripts\detector\engines\static-html\detect-html.mjs","7281"
"C2BA5814A6EAFE7AFA3C516A5224734C7A1B7B709C6286D3C412E181925E01A6","14","addintional info to add\impeccable-main\.claude\skills\impeccable\scripts\detector\engines\static-html\detect-html.mjs","7281"
"C2BA5814A6EAFE7AFA3C516A5224734C7A1B7B709C6286D3C412E181925E01A6","14","addintional info to add\impeccable-main\.cursor\skills\impeccable\scripts\detector\engines\static-html\detect-html.mjs","7281"
"C2BA5814A6EAFE7AFA3C516A5224734C7A1B7B709C6286D3C412E181925E01A6","14","addintional info to add\impeccable-main\.gemini\skills\impeccable\scripts\detector\engines\static-html\detect-html.mjs","7281"
"C2BA5814A6EAFE7AFA3C516A5224734C7A1B7B709C6286D3C412E181925E01A6","14","addintional info to add\impeccable-main\.github\skills\impeccable\scripts\detector\engines\static-html\detect-html.mjs","7281"
"C2BA5814A6EAFE7AFA3C516A5224734C7A1B7B709C6286D3C412E181925E01A6","14","addintional info to add\impeccable-main\.kiro\skills\impeccable\scripts\detector\engines\static-html\detect-html.mjs","7281"
"C2BA5814A6EAFE7AFA3C516A5224734C7A1B7B709C6286D3C412E181925E01A6","14","addintional info to add\impeccable-main\.opencode\skills\impeccable\scripts\detector\engines\static-html\detect-html.mjs","7281"
"C2BA5814A6EAFE7AFA3C516A5224734C7A1B7B709C6286D3C412E181925E01A6","14","addintional info to add\impeccable-main\.pi\skills\impeccable\scripts\detector\engines\static-html\detect-html.mjs","7281"
"C2BA5814A6EAFE7AFA3C516A5224734C7A1B7B709C6286D3C412E181925E01A6","14","addintional info to add\impeccable-main\.qoder\skills\impeccable\scripts\detector\engines\static-html\detect-html.mjs","7281"
"C2BA5814A6EAFE7AFA3C516A5224734C7A1B7B709C6286D3C412E181925E01A6","14","addintional info to add\impeccable-main\.rovodev\skills\impeccable\scripts\detector\engines\static-html\detect-html.mjs","7281"
"C2BA5814A6EAFE7AFA3C516A5224734C7A1B7B709C6286D3C412E181925E01A6","14","addintional info to add\impeccable-main\.trae\skills\impeccable\scripts\detector\engines\static-html\detect-html.mjs","7281"
"C2BA5814A6EAFE7AFA3C516A5224734C7A1B7B709C6286D3C412E181925E01A6","14","addintional info to add\impeccable-main\.trae-cn\skills\impeccable\scripts\detector\engines\static-html\detect-html.mjs","7281"
"C2BA5814A6EAFE7AFA3C516A5224734C7A1B7B709C6286D3C412E181925E01A6","14","addintional info to add\impeccable-main\cli\engine\engines\static-html\detect-html.mjs","7281"
"C2BA5814A6EAFE7AFA3C516A5224734C7A1B7B709C6286D3C412E181925E01A6","14","addintional info to add\impeccable-main\plugin\skills\impeccable\scripts\detector\engines\static-html\detect-html.mjs","7281"
"B4520B3F001079BD175BF20D46C5197B1B8EC5FB98FDF72C50A24C0B6598EE99","14","addintional info to add\impeccable-main\.agents\skills\impeccable\scripts\detector\engines\visual\screenshot-contrast.mjs","6529"
"B4520B3F001079BD175BF20D46C5197B1B8EC5FB98FDF72C50A24C0B6598EE99","14","addintional info to add\impeccable-main\.claude\skills\impeccable\scripts\detector\engines\visual\screenshot-contrast.mjs","6529"
"B4520B3F001079BD175BF20D46C5197B1B8EC5FB98FDF72C50A24C0B6598EE99","14","addintional info to add\impeccable-main\.cursor\skills\impeccable\scripts\detector\engines\visual\screenshot-contrast.mjs","6529"
"B4520B3F001079BD175BF20D46C5197B1B8EC5FB98FDF72C50A24C0B6598EE99","14","addintional info to add\impeccable-main\.gemini\skills\impeccable\scripts\detector\engines\visual\screenshot-contrast.mjs","6529"
"B4520B3F001079BD175BF20D46C5197B1B8EC5FB98FDF72C50A24C0B6598EE99","14","addintional info to add\impeccable-main\.github\skills\impeccable\scripts\detector\engines\visual\screenshot-contrast.mjs","6529"
"B4520B3F001079BD175BF20D46C5197B1B8EC5FB98FDF72C50A24C0B6598EE99","14","addintional info to add\impeccable-main\.kiro\skills\impeccable\scripts\detector\engines\visual\screenshot-contrast.mjs","6529"
"B4520B3F001079BD175BF20D46C5197B1B8EC5FB98FDF72C50A24C0B6598EE99","14","addintional info to add\impeccable-main\.opencode\skills\impeccable\scripts\detector\engines\visual\screenshot-contrast.mjs","6529"
"B4520B3F001079BD175BF20D46C5197B1B8EC5FB98FDF72C50A24C0B6598EE99","14","addintional info to add\impeccable-main\.pi\skills\impeccable\scripts\detector\engines\visual\screenshot-contrast.mjs","6529"
"B4520B3F001079BD175BF20D46C5197B1B8EC5FB98FDF72C50A24C0B6598EE99","14","addintional info to add\impeccable-main\.qoder\skills\impeccable\scripts\detector\engines\visual\screenshot-contrast.mjs","6529"
"B4520B3F001079BD175BF20D46C5197B1B8EC5FB98FDF72C50A24C0B6598EE99","14","addintional info to add\impeccable-main\.rovodev\skills\impeccable\scripts\detector\engines\visual\screenshot-contrast.mjs","6529"
"B4520B3F001079BD175BF20D46C5197B1B8EC5FB98FDF72C50A24C0B6598EE99","14","addintional info to add\impeccable-main\.trae\skills\impeccable\scripts\detector\engines\visual\screenshot-contrast.mjs","6529"
"B4520B3F001079BD175BF20D46C5197B1B8EC5FB98FDF72C50A24C0B6598EE99","14","addintional info to add\impeccable-main\.trae-cn\skills\impeccable\scripts\detector\engines\visual\screenshot-contrast.mjs","6529"
"B4520B3F001079BD175BF20D46C5197B1B8EC5FB98FDF72C50A24C0B6598EE99","14","addintional info to add\impeccable-main\cli\engine\engines\visual\screenshot-contrast.mjs","6529"
"B4520B3F001079BD175BF20D46C5197B1B8EC5FB98FDF72C50A24C0B6598EE99","14","addintional info to add\impeccable-main\plugin\skills\impeccable\scripts\detector\engines\visual\screenshot-contrast.mjs","6529"
"58BA716E8F4E40634591B58F9E8603468D16153D16AD61236A79026CC2801981","14","addintional info to add\impeccable-main\.agents\skills\impeccable\scripts\detector\node\file-system.mjs","6850"
"58BA716E8F4E40634591B58F9E8603468D16153D16AD61236A79026CC2801981","14","addintional info to add\impeccable-main\.claude\skills\impeccable\scripts\detector\node\file-system.mjs","6850"
"58BA716E8F4E40634591B58F9E8603468D16153D16AD61236A79026CC2801981","14","addintional info to add\impeccable-main\.cursor\skills\impeccable\scripts\detector\node\file-system.mjs","6850"
"58BA716E8F4E40634591B58F9E8603468D16153D16AD61236A79026CC2801981","14","addintional info to add\impeccable-main\.gemini\skills\impeccable\scripts\detector\node\file-system.mjs","6850"
"58BA716E8F4E40634591B58F9E8603468D16153D16AD61236A79026CC2801981","14","addintional info to add\impeccable-main\.github\skills\impeccable\scripts\detector\node\file-system.mjs","6850"
"58BA716E8F4E40634591B58F9E8603468D16153D16AD61236A79026CC2801981","14","addintional info to add\impeccable-main\.kiro\skills\impeccable\scripts\detector\node\file-system.mjs","6850"
"58BA716E8F4E40634591B58F9E8603468D16153D16AD61236A79026CC2801981","14","addintional info to add\impeccable-main\.opencode\skills\impeccable\scripts\detector\node\file-system.mjs","6850"
"58BA716E8F4E40634591B58F9E8603468D16153D16AD61236A79026CC2801981","14","addintional info to add\impeccable-main\.pi\skills\impeccable\scripts\detector\node\file-system.mjs","6850"
"58BA716E8F4E40634591B58F9E8603468D16153D16AD61236A79026CC2801981","14","addintional info to add\impeccable-main\.qoder\skills\impeccable\scripts\detector\node\file-system.mjs","6850"
"58BA716E8F4E40634591B58F9E8603468D16153D16AD61236A79026CC2801981","14","addintional info to add\impeccable-main\.rovodev\skills\impeccable\scripts\detector\node\file-system.mjs","6850"
"58BA716E8F4E40634591B58F9E8603468D16153D16AD61236A79026CC2801981","14","addintional info to add\impeccable-main\.trae\skills\impeccable\scripts\detector\node\file-system.mjs","6850"
"58BA716E8F4E40634591B58F9E8603468D16153D16AD61236A79026CC2801981","14","addintional info to add\impeccable-main\.trae-cn\skills\impeccable\scripts\detector\node\file-system.mjs","6850"
"58BA716E8F4E40634591B58F9E8603468D16153D16AD61236A79026CC2801981","14","addintional info to add\impeccable-main\cli\engine\node\file-system.mjs","6850"
"58BA716E8F4E40634591B58F9E8603468D16153D16AD61236A79026CC2801981","14","addintional info to add\impeccable-main\plugin\skills\impeccable\scripts\detector\node\file-system.mjs","6850"
"5E201F3557360BD368A3977FECF925F376FD95F8A4DD6C4CC63FBD62848CDA43","14","addintional info to add\impeccable-main\.agents\skills\impeccable\scripts\detector\profile\profiler.mjs","4550"
"5E201F3557360BD368A3977FECF925F376FD95F8A4DD6C4CC63FBD62848CDA43","14","addintional info to add\impeccable-main\.claude\skills\impeccable\scripts\detector\profile\profiler.mjs","4550"
"5E201F3557360BD368A3977FECF925F376FD95F8A4DD6C4CC63FBD62848CDA43","14","addintional info to add\impeccable-main\.cursor\skills\impeccable\scripts\detector\profile\profiler.mjs","4550"
"5E201F3557360BD368A3977FECF925F376FD95F8A4DD6C4CC63FBD62848CDA43","14","addintional info to add\impeccable-main\.gemini\skills\impeccable\scripts\detector\profile\profiler.mjs","4550"
"5E201F3557360BD368A3977FECF925F376FD95F8A4DD6C4CC63FBD62848CDA43","14","addintional info to add\impeccable-main\.github\skills\impeccable\scripts\detector\profile\profiler.mjs","4550"
"5E201F3557360BD368A3977FECF925F376FD95F8A4DD6C4CC63FBD62848CDA43","14","addintional info to add\impeccable-main\.kiro\skills\impeccable\scripts\detector\profile\profiler.mjs","4550"
"5E201F3557360BD368A3977FECF925F376FD95F8A4DD6C4CC63FBD62848CDA43","14","addintional info to add\impeccable-main\.opencode\skills\impeccable\scripts\detector\profile\profiler.mjs","4550"
"5E201F3557360BD368A3977FECF925F376FD95F8A4DD6C4CC63FBD62848CDA43","14","addintional info to add\impeccable-main\.pi\skills\impeccable\scripts\detector\profile\profiler.mjs","4550"
"5E201F3557360BD368A3977FECF925F376FD95F8A4DD6C4CC63FBD62848CDA43","14","addintional info to add\impeccable-main\.qoder\skills\impeccable\scripts\detector\profile\profiler.mjs","4550"
"5E201F3557360BD368A3977FECF925F376FD95F8A4DD6C4CC63FBD62848CDA43","14","addintional info to add\impeccable-main\.rovodev\skills\impeccable\scripts\detector\profile\profiler.mjs","4550"
"5E201F3557360BD368A3977FECF925F376FD95F8A4DD6C4CC63FBD62848CDA43","14","addintional info to add\impeccable-main\.trae\skills\impeccable\scripts\detector\profile\profiler.mjs","4550"
"5E201F3557360BD368A3977FECF925F376FD95F8A4DD6C4CC63FBD62848CDA43","14","addintional info to add\impeccable-main\.trae-cn\skills\impeccable\scripts\detector\profile\profiler.mjs","4550"
"5E201F3557360BD368A3977FECF925F376FD95F8A4DD6C4CC63FBD62848CDA43","14","addintional info to add\impeccable-main\cli\engine\profile\profiler.mjs","4550"
"5E201F3557360BD368A3977FECF925F376FD95F8A4DD6C4CC63FBD62848CDA43","14","addintional info to add\impeccable-main\plugin\skills\impeccable\scripts\detector\profile\profiler.mjs","4550"
"680131F539EF6D6418A287353EFDD1A5445EC715FEE85254EE6EADBCCE82E254","14","addintional info to add\impeccable-main\.agents\skills\impeccable\scripts\detector\registry\antipatterns.mjs","11075"
"680131F539EF6D6418A287353EFDD1A5445EC715FEE85254EE6EADBCCE82E254","14","addintional info to add\impeccable-main\.claude\skills\impeccable\scripts\detector\registry\antipatterns.mjs","11075"
"680131F539EF6D6418A287353EFDD1A5445EC715FEE85254EE6EADBCCE82E254","14","addintional info to add\impeccable-main\.cursor\skills\impeccable\scripts\detector\registry\antipatterns.mjs","11075"
"680131F539EF6D6418A287353EFDD1A5445EC715FEE85254EE6EADBCCE82E254","14","addintional info to add\impeccable-main\.gemini\skills\impeccable\scripts\detector\registry\antipatterns.mjs","11075"
"680131F539EF6D6418A287353EFDD1A5445EC715FEE85254EE6EADBCCE82E254","14","addintional info to add\impeccable-main\.github\skills\impeccable\scripts\detector\registry\antipatterns.mjs","11075"
"680131F539EF6D6418A287353EFDD1A5445EC715FEE85254EE6EADBCCE82E254","14","addintional info to add\impeccable-main\.kiro\skills\impeccable\scripts\detector\registry\antipatterns.mjs","11075"
"680131F539EF6D6418A287353EFDD1A5445EC715FEE85254EE6EADBCCE82E254","14","addintional info to add\impeccable-main\.opencode\skills\impeccable\scripts\detector\registry\antipatterns.mjs","11075"
"680131F539EF6D6418A287353EFDD1A5445EC715FEE85254EE6EADBCCE82E254","14","addintional info to add\impeccable-main\.pi\skills\impeccable\scripts\detector\registry\antipatterns.mjs","11075"
"680131F539EF6D6418A287353EFDD1A5445EC715FEE85254EE6EADBCCE82E254","14","addintional info to add\impeccable-main\.qoder\skills\impeccable\scripts\detector\registry\antipatterns.mjs","11075"
"680131F539EF6D6418A287353EFDD1A5445EC715FEE85254EE6EADBCCE82E254","14","addintional info to add\impeccable-main\.rovodev\skills\impeccable\scripts\detector\registry\antipatterns.mjs","11075"
"680131F539EF6D6418A287353EFDD1A5445EC715FEE85254EE6EADBCCE82E254","14","addintional info to add\impeccable-main\.trae\skills\impeccable\scripts\detector\registry\antipatterns.mjs","11075"
"680131F539EF6D6418A287353EFDD1A5445EC715FEE85254EE6EADBCCE82E254","14","addintional info to add\impeccable-main\.trae-cn\skills\impeccable\scripts\detector\registry\antipatterns.mjs","11075"
"680131F539EF6D6418A287353EFDD1A5445EC715FEE85254EE6EADBCCE82E254","14","addintional info to add\impeccable-main\cli\engine\registry\antipatterns.mjs","11075"
"680131F539EF6D6418A287353EFDD1A5445EC715FEE85254EE6EADBCCE82E254","14","addintional info to add\impeccable-main\plugin\skills\impeccable\scripts\detector\registry\antipatterns.mjs","11075"
"1BD5607648D657095FEA48A7DE15C1FBD6AAC7E2F324492B9BA14867F1A9AE0F","14","addintional info to add\impeccable-main\.agents\skills\impeccable\scripts\detector\rules\checks.mjs","82526"
"1BD5607648D657095FEA48A7DE15C1FBD6AAC7E2F324492B9BA14867F1A9AE0F","14","addintional info to add\impeccable-main\.claude\skills\impeccable\scripts\detector\rules\checks.mjs","82526"
"1BD5607648D657095FEA48A7DE15C1FBD6AAC7E2F324492B9BA14867F1A9AE0F","14","addintional info to add\impeccable-main\.cursor\skills\impeccable\scripts\detector\rules\checks.mjs","82526"
"1BD5607648D657095FEA48A7DE15C1FBD6AAC7E2F324492B9BA14867F1A9AE0F","14","addintional info to add\impeccable-main\.gemini\skills\impeccable\scripts\detector\rules\checks.mjs","82526"
"1BD5607648D657095FEA48A7DE15C1FBD6AAC7E2F324492B9BA14867F1A9AE0F","14","addintional info to add\impeccable-main\.github\skills\impeccable\scripts\detector\rules\checks.mjs","82526"
"1BD5607648D657095FEA48A7DE15C1FBD6AAC7E2F324492B9BA14867F1A9AE0F","14","addintional info to add\impeccable-main\.kiro\skills\impeccable\scripts\detector\rules\checks.mjs","82526"
"1BD5607648D657095FEA48A7DE15C1FBD6AAC7E2F324492B9BA14867F1A9AE0F","14","addintional info to add\impeccable-main\.opencode\skills\impeccable\scripts\detector\rules\checks.mjs","82526"
"1BD5607648D657095FEA48A7DE15C1FBD6AAC7E2F324492B9BA14867F1A9AE0F","14","addintional info to add\impeccable-main\.pi\skills\impeccable\scripts\detector\rules\checks.mjs","82526"
"1BD5607648D657095FEA48A7DE15C1FBD6AAC7E2F324492B9BA14867F1A9AE0F","14","addintional info to add\impeccable-main\.qoder\skills\impeccable\scripts\detector\rules\checks.mjs","82526"
"1BD5607648D657095FEA48A7DE15C1FBD6AAC7E2F324492B9BA14867F1A9AE0F","14","addintional info to add\impeccable-main\.rovodev\skills\impeccable\scripts\detector\rules\checks.mjs","82526"
"1BD5607648D657095FEA48A7DE15C1FBD6AAC7E2F324492B9BA14867F1A9AE0F","14","addintional info to add\impeccable-main\.trae\skills\impeccable\scripts\detector\rules\checks.mjs","82526"
"1BD5607648D657095FEA48A7DE15C1FBD6AAC7E2F324492B9BA14867F1A9AE0F","14","addintional info to add\impeccable-main\.trae-cn\skills\impeccable\scripts\detector\rules\checks.mjs","82526"
"1BD5607648D657095FEA48A7DE15C1FBD6AAC7E2F324492B9BA14867F1A9AE0F","14","addintional info to add\impeccable-main\cli\engine\rules\checks.mjs","82526"
"1BD5607648D657095FEA48A7DE15C1FBD6AAC7E2F324492B9BA14867F1A9AE0F","14","addintional info to add\impeccable-main\plugin\skills\impeccable\scripts\detector\rules\checks.mjs","82526"
"01A68231413473F2C1183E12663CCF8ACA26A87D067DE75FBF3C21E73B751A83","14","addintional info to add\impeccable-main\.agents\skills\impeccable\scripts\detector\shared\color.mjs","4512"
"01A68231413473F2C1183E12663CCF8ACA26A87D067DE75FBF3C21E73B751A83","14","addintional info to add\impeccable-main\.claude\skills\impeccable\scripts\detector\shared\color.mjs","4512"
"01A68231413473F2C1183E12663CCF8ACA26A87D067DE75FBF3C21E73B751A83","14","addintional info to add\impeccable-main\.cursor\skills\impeccable\scripts\detector\shared\color.mjs","4512"
"01A68231413473F2C1183E12663CCF8ACA26A87D067DE75FBF3C21E73B751A83","14","addintional info to add\impeccable-main\.gemini\skills\impeccable\scripts\detector\shared\color.mjs","4512"
"01A68231413473F2C1183E12663CCF8ACA26A87D067DE75FBF3C21E73B751A83","14","addintional info to add\impeccable-main\.github\skills\impeccable\scripts\detector\shared\color.mjs","4512"
"01A68231413473F2C1183E12663CCF8ACA26A87D067DE75FBF3C21E73B751A83","14","addintional info to add\impeccable-main\.kiro\skills\impeccable\scripts\detector\shared\color.mjs","4512"
"01A68231413473F2C1183E12663CCF8ACA26A87D067DE75FBF3C21E73B751A83","14","addintional info to add\impeccable-main\.opencode\skills\impeccable\scripts\detector\shared\color.mjs","4512"
"01A68231413473F2C1183E12663CCF8ACA26A87D067DE75FBF3C21E73B751A83","14","addintional info to add\impeccable-main\.pi\skills\impeccable\scripts\detector\shared\color.mjs","4512"
"01A68231413473F2C1183E12663CCF8ACA26A87D067DE75FBF3C21E73B751A83","14","addintional info to add\impeccable-main\.qoder\skills\impeccable\scripts\detector\shared\color.mjs","4512"
"01A68231413473F2C1183E12663CCF8ACA26A87D067DE75FBF3C21E73B751A83","14","addintional info to add\impeccable-main\.rovodev\skills\impeccable\scripts\detector\shared\color.mjs","4512"
"01A68231413473F2C1183E12663CCF8ACA26A87D067DE75FBF3C21E73B751A83","14","addintional info to add\impeccable-main\.trae\skills\impeccable\scripts\detector\shared\color.mjs","4512"
"01A68231413473F2C1183E12663CCF8ACA26A87D067DE75FBF3C21E73B751A83","14","addintional info to add\impeccable-main\.trae-cn\skills\impeccable\scripts\detector\shared\color.mjs","4512"
"01A68231413473F2C1183E12663CCF8ACA26A87D067DE75FBF3C21E73B751A83","14","addintional info to add\impeccable-main\cli\engine\shared\color.mjs","4512"
"01A68231413473F2C1183E12663CCF8ACA26A87D067DE75FBF3C21E73B751A83","14","addintional info to add\impeccable-main\plugin\skills\impeccable\scripts\detector\shared\color.mjs","4512"
"EADA12762F240C70DF0533730ADBD270791E649EE7ABB65872C43E197D732EE0","14","addintional info to add\impeccable-main\.agents\skills\impeccable\scripts\detector\shared\constants.mjs","4136"
"EADA12762F240C70DF0533730ADBD270791E649EE7ABB65872C43E197D732EE0","14","addintional info to add\impeccable-main\.claude\skills\impeccable\scripts\detector\shared\constants.mjs","4136"
"EADA12762F240C70DF0533730ADBD270791E649EE7ABB65872C43E197D732EE0","14","addintional info to add\impeccable-main\.cursor\skills\impeccable\scripts\detector\shared\constants.mjs","4136"
"EADA12762F240C70DF0533730ADBD270791E649EE7ABB65872C43E197D732EE0","14","addintional info to add\impeccable-main\.gemini\skills\impeccable\scripts\detector\shared\constants.mjs","4136"
"EADA12762F240C70DF0533730ADBD270791E649EE7ABB65872C43E197D732EE0","14","addintional info to add\impeccable-main\.github\skills\impeccable\scripts\detector\shared\constants.mjs","4136"
"EADA12762F240C70DF0533730ADBD270791E649EE7ABB65872C43E197D732EE0","14","addintional info to add\impeccable-main\.kiro\skills\impeccable\scripts\detector\shared\constants.mjs","4136"
"EADA12762F240C70DF0533730ADBD270791E649EE7ABB65872C43E197D732EE0","14","addintional info to add\impeccable-main\.opencode\skills\impeccable\scripts\detector\shared\constants.mjs","4136"
"EADA12762F240C70DF0533730ADBD270791E649EE7ABB65872C43E197D732EE0","14","addintional info to add\impeccable-main\.pi\skills\impeccable\scripts\detector\shared\constants.mjs","4136"
"EADA12762F240C70DF0533730ADBD270791E649EE7ABB65872C43E197D732EE0","14","addintional info to add\impeccable-main\.qoder\skills\impeccable\scripts\detector\shared\constants.mjs","4136"
"EADA12762F240C70DF0533730ADBD270791E649EE7ABB65872C43E197D732EE0","14","addintional info to add\impeccable-main\.rovodev\skills\impeccable\scripts\detector\shared\constants.mjs","4136"
